timestamp,channel,RMS,MAV,IEMG,WL,ZC,Peak,DAMV,ForcePercent,MNF,MDF,Peak_Freq,Total_Power,PowerBelow100Hz
1764769366.2539806,0,287.0974337051482,261.28929433781326,104515.7177351253,15871.040594595132,20,411.79709870930003,39.777044096729654,57.419486741029644,50.3654032258558,50.0,50.0,82391.94266319623,82136.2183570976
1764769366.395823,0,286.96812832844176,261.2095943653952,104483.83774615808,15860.192434518372,20,411.79709870930003,39.749855725609955,57.393625665688354,50.35534370491021,50.0,50.0,82364.09605035452,82119.10122649545
1764769366.4282415,0,287.1850533689309,261.26080616614325,104504.32246645729,15897.487134601344,20,411.79709870930003,39.84332615188307,57.43701067378617,50.373930219147724,50.0,50.0,82455.25666523183,82198.57649656537
1764769366.5642998,0,287.19556728672075,261.31664928169766,104526.65971267906,15954.326351638801,20,413.08343748952876,39.98578032992181,57.43911345734415,50.37651373708691,50.0,50.0,82520.28864549214,82271.42115556824
1764769366.7012913,0,287.14149719553575,261.33408961725456,104533.63584690183,15935.791895511966,20,413.08343748952876,39.93932805892723,57.42829943910714,50.30893557052661,50.0,50.0,82171.11437803789,81956.07065433421
1764769366.7357476,0,287.37908403190056,261.18240705963547,104472.96282385419,16027.795883369601,20,427.6762989404561,40.16991449466065,57.47581680638011,50.383460340815795,50.0,50.0,82556.59916283035,82298.72501059553
1764769366.7692137,0,287.56886001224046,261.4688971367879,104587.55885471517,16023.209261580436,20,427.6762989404561,40.15841920195598,57.51377200244809,50.39639270450635,50.0,50.0,82989.33349971476,82763.28293308588
1764769366.9053404,0,287.5718281848394,261.6295522306243,104651.82089224971,16039.468626066744,20,427.6762989404561,40.19916948888908,57.51436563696788,50.38257646096313,50.0,50.0,82564.0986690416,82266.60424036202
1764769366.9440541,0,287.6826128018577,262.1867477554804,104874.69910219216,15925.60640066084,20,423.6733581687098,39.913800502909375,57.53652256037154,50.41770499108468,50.0,50.0,82844.65905758613,82594.18790263908
1764769367.0785763,0,287.64051487605224,261.7472922493261,104698.91689973044,15963.098912010664,20,416.1817546821267,40.007766696768584,57.52810297521045,50.33768158896711,50.0,50.0,82966.13181217217,82686.1617588603
1764769367.1177373,0,287.88289595950255,262.0458504482217,104818.34017928867,15972.196668658211,20,414.5668343981447,40.03056809187522,57.576579191900514,50.03187146241404,50.0,50.0,83553.32321905786,83335.53376549832
1764769367.2527103,0,287.96237179066014,262.1142938255759,104845.71753023035,15959.699148244608,20,409.1678451224309,39.999245985575456,57.59247435813203,50.33310938120872,50.0,50.0,82699.3833728465,82478.7415601471
1764769367.3916845,0,287.7163311188232,261.89910179884913,104759.64071953966,15936.54165823829,20,408.69345388810257,39.94120716350449,57.54326622376463,50.366264876959384,50.0,50.0,82975.24415794873,82724.69957417488
1764769367.4280114,0,287.83127544482005,262.0996131082825,104839.845243313,15934.194862850076,20,410.0290748898547,39.9353254708022,57.56625508896401,50.33191483431556,50.0,50.0,82775.068472171,82542.59850453484
1764769367.562361,0,287.3618014297921,261.6567610910342,104662.70443641367,15977.2292600322,20,420.20047513991375,40.04318110283759,57.472360285958416,50.37583660101689,50.0,50.0,82582.5492737558,82330.07691716723
1764769367.7017615,0,287.1633018344793,261.5539561201966,104621.58244807864,15978.861326978255,20,413.0323906188916,40.0472714961861,57.43266036689586,50.382710951297284,50.0,50.0,82443.85632089296,82186.25574211695
1764769367.7405424,0,287.25458387189786,261.7515256801825,104700.61027207301,15977.119108192912,20,409.5817277047023,40.04290503306494,57.450916774379564,50.35785464578171,50.0,50.0,82494.85581144507,82256.63422616693
1764769367.777581,0,287.30431117435523,261.80788320683973,104723.1532827359,15979.25704510908,20,409.5817277047023,40.04826327095007,57.460862234871044,50.34590488748424,50.0,50.0,82435.08531717151,82200.4456368922
1764769367.8078067,0,287.3546182897072,261.847013794043,104738.80551761719,15989.261431789493,20,414.81062841473033,40.07333692177818,57.47092365794144,50.3574603596994,50.0,50.0,82701.21486719634,82462.74393190318
1764769367.9455101,0,287.2070046450175,261.66173585504407,104664.69434201762,15980.405732796004,20,414.81062841473033,40.05114218745866,57.44140092900349,50.34556377727603,50.0,50.0,82322.60066688716,82099.93041670523
1764769367.985606,0,286.91524010676386,261.37718064945074,104550.87225978028,15964.170668053022,20,409.473856107235,40.0104528021379,57.383048021352764,50.35198542860566,50.0,50.0,82361.42985176509,82128.80005226936
