"type";"begin_time";"frequency";"count";"created with version";"exported with version";"last_name";"first_name";"born";"sex";"measurement_date";"record_name"
"record";"0,00000";"2000.4";"42520";"Noraxon myoRESEARCH Software 4.2.22";"4.2.22";"MyoMetrics Demo Record";"";"";"male";"2025-12-02T11:31:19.387+01:00";"Free Capture"

"time";"Activity";"Marker";"BICEPS BR. LT (uV)"
5,43803;;;-37,45090756
5,43853;;;-34,39896349
5,43903;;;-31,041825
5,43953;;;-27,68468652
5,44003;;;-23,41196481
5,44053;;;-20,05482632
5,44103;;;-19,74963192
5,44153;;;-21,88599277
5,44203;;;-19,74963192
5,44253;;;-9,373022054
5,44303;;;3,750337477
5,44353;;;9,854225631
5,44403;;;6,802281554
5,44453;;;3,139948661
5,44503;;;7,717864777
5,44553;;;16,87369701
5,44603;;;22,97758516
5,44653;;;25,41914042
5,44703;;;29,38666772
5,44753;;;33,65938943
5,44803;;;33,65938943
5,44853;;;29,38666772
5,44903;;;26,02952924
5,44953;;;24,80875161
5,45003;;;22,67239075
5,45053;;;18,70486345
5,45103;;;17,17889142
5,45153;;;17,48408582
5,45203;;;15,65291938
5,45253;;;11,38019767
5,45303;;;7,717864777
5,45353;;;5,276309515
5,45403;;;-0,5223842311
5,45453;;;-9,98341087
5,45503;;;-17,61327106
5,45553;;;-21,88599277
5,45603;;;-26,76910329
5,45653;;;-33,48338026
5,45703;;;-38,36649079
5,45753;;;-37,75610197
5,45803;;;-36,23012993
5,45853;;;-35,92493552
5,45903;;;-34,39896349
5,45953;;;-29,82104737
5,46003;;;-25,54832566
5,46053;;;-23,71715922
5,46103;;;-22,19118718
5,46153;;;-18,83404869
5,46203;;;-16,69768784
5,46253;;;-16,39249343
5,46303;;;-13,34054935
5,46353;;;-5,405494754
5,46403;;;3,750337477
5,46453;;;9,549031223
5,46503;;;13,82175293
5,46553;;;20,5360299
5,46603;;;27,86069569
5,46653;;;32,13341739
5,46703;;;35,18536147
5,46753;;;38,23730555
5,46803;;;39,45808318
5,46853;;;36,4061391
5,46903;;;31,82822299
5,46953;;;29,08147332
5,47003;;;26,94511246
5,47053;;;23,89316839
5,47103;;;21,75680753
5,47153;;;22,36719635
5,47203;;;21,75680753
5,47253;;;17,17889142
5,47303;;;11,99058648
5,47353;;;8,938642408
5,47403;;;4,6659207
5,47453;;;-3,2691339
5,47503;;;-11,50938291
5,47553;;;-15,47691021
5,47603;;;-18,83404869
5,47653;;;-25,24313125
5,47703;;;-31,34701941
5,47753;;;-31,95740822
5,47803;;;-29,82104737
5,47853;;;-28,90546415
5,47903;;;-27,0742977
5,47953;;;-21,58079836
5,48003;;;-16,08729902
5,48053;;;-15,47691021
5,48103;;;-16,08729902
5,48153;;;-13,64574376
5,48203;;;-9,678216462
5,48253;;;-8,762633239
5,48303;;;-7,541855608
5,48352;;;-0,8275786388
5,48402;;;8,633448
5,48452;;;14,73733615
5,48502;;;17,78928023
5,48552;;;22,97758516
5,48602;;;29,69186213
5,48652;;;34,26977825
5,48702;;;36,10094469
5,48752;;;37,93211114
5,48802;;;38,23730555
5,48852;;;34,88016706
5,48902;;;29,69186213
5,48952;;;26,94511246
5,49002;;;25,41914042
5,49052;;;22,06200194
5,49102;;;19,31525227
5,49152;;;19,01005786
5,49202;;;18,39966905
5,49252;;;14,12694734
5,49302;;;8,633448
5,49352;;;5,581503923
5,49402;;;1,003587807
5,49452;;;-8,457438831
5,49502;;;-17,91846547
5,49552;;;-21,58079836
5,49602;;;-23,41196481
5,49652;;;-29,82104737
5,49702;;;-38,06129638
5,49752;;;-40,19765723
5,49802;;;-36,84051875
5,49852;;;-34,39896349
5,49902;;;-33,17818586
5,49952;;;-28,60026974
5,50002;;;-22,80157599
5,50052;;;-21,88599277
5,50102;;;-24,32754803
5,50152;;;-21,58079836
5,50202;;;-15,1717158
5,50252;;;-12,73016054
5,50302;;;-13,03535495
5,50352;;;-7,847050016
5,50402;;;3,750337477
5,50452;;;11,68539208
5,50502;;;12,6009753
5,50552;;;17,48408582
5,50602;;;32,4386118
5,50652;;;48,00352659
5,50702;;;50,13988745
5,50752;;;40,3736664
5,50802;;;30,60744535
5,50852;;;27,55550128
5,50902;;;27,86069569
5,50952;;;26,33472365
5,51002;;;22,36719635
5,51052;;;18,70486345
5,51102;;;17,48408582
5,51152;;;18,09447464
5,51202;;;16,87369701
5,51252;;;12,90616971
5,51302;;;8,328253592
5,51352;;;4,6659207
5,51402;;;-0,5223842311
5,51452;;;-8,762633239
5,51502;;;-17,00288225
5,51552;;;-21,27560395
5,51602;;;-24,63274244
5,51652;;;-30,73663059
5,51702;;;-36,84051875
5,51752;;;-38,67168519
5,51802;;;-36,23012993
5,51852;;;-33,48338026
5,51902;;;-31,34701941
5,51952;;;-28,29507533
5,52002;;;-24,63274244
5,52052;;;-23,1067704
5,52102;;;-22,49638159
5,52152;;;-20,66521514
5,52202;;;-18,22365988
5,52252;;;-17,00288225
5,52302;;;-14,86652139
5,52352;;;-9,373022054
5,52402;;;-1,132773046
5,52452;;;5,581503923
5,52502;;;11,07500326
5,52552;;;16,26330819
5,52602;;;21,14641872
5,52652;;;25,41914042
5,52702;;;29,08147332
5,52752;;;32,4386118
5,52802;;;32,13341739
5,52852;;;28,16589009
5,52902;;;23,58797398
5,52952;;;21,14641872
5,53002;;;19,01005786
5,53052;;;15,95811378
5,53102;;;14,43214175
5,53152;;;14,73733615
5,53202;;;13,82175293
5,53252;;;9,854225631
5,53302;;;5,581503923
5,53352;;;2,834754254
5,53402;;;-2,658745085
5,53452;;;-11,81457732
5,53502;;;-19,74963192
5,53552;;;-23,41196481
5,53602;;;-27,37949211
5,53652;;;-34,70415789
5,53702;;;-40,19765723
5,53752;;;-40,19765723
5,53802;;;-37,75610197
5,53852;;;-36,84051875
5,53902;;;-34,70415789
5,53952;;;-28,90546415
5,54001;;;-23,71715922
5,54051;;;-23,1067704
5,54101;;;-23,71715922
5,54151;;;-20,05482632
5,54201;;;-15,47691021
5,54251;;;-13,95093817
5,54301;;;-12,73016054
5,54351;;;-6,931466793
5,54401;;;1,003587807
5,54451;;;7,717864777
5,54501;;;13,21136412
5,54551;;;19,62044668
5,54601;;;25,41914042
5,54651;;;28,4710845
5,54701;;;31,21783417
5,54751;;;34,88016706
5,54801;;;35,49055588
5,54851;;;31,21783417
5,54901;;;25,72433483
5,54951;;;23,89316839
5,55001;;;22,97758516
5,55051;;;20,5360299
5,55101;;;18,09447464
5,55151;;;17,48408582
5,55201;;;16,26330819
5,55251;;;12,29578089
5,55301;;;8,023059185
5,55351;;;4,971115108
5,55401;;;0,08800458433
5,55451;;;-7,847050016
5,55501;;;-15,1717158
5,55551;;;-18,83404869
5,55601;;;-22,80157599
5,55651;;;-29,82104737
5,55701;;;-34,39896349
5,55751;;;-33,48338026
5,55801;;;-31,041825
5,55851;;;-31,041825
5,55901;;;-29,51585296
5,55951;;;-23,41196481
5,56001;;;-17,91846547
5,56051;;;-17,61327106
5,56101;;;-18,22365988
5,56151;;;-14,56132699
5,56201;;;-9,98341087
5,56251;;;-9,067827647
5,56301;;;-7,541855608
5,56351;;;0,08800458433
5,56401;;;9,243836815
5,56451;;;14,73733615
5,56501;;;19,01005786
5,56551;;;26,33472365
5,56601;;;33,65938943
5,56651;;;36,71133351
5,56701;;;39,45808318
5,56751;;;44,03599929
5,56801;;;44,03599929
5,56851;;;36,10094469
5,56901;;;30,30225095
5,56951;;;36,10094469
5,57001;;;44,95158252
5,57051;;;41,28924962
5,57101;;;26,94511246
5,57151;;;16,87369701
5,57201;;;15,65291938
5,57251;;;15,34772497
5,57301;;;10,76980885
5,57351;;;4,971115108
5,57401;;;0,393198992
5,57451;;;-5,710689162
5,57501;;;-13,95093817
5,57551;;;-20,36002073
5,57601;;;-24,32754803
5,57651;;;-28,90546415
5,57701;;;-34,09376908
5,57751;;;-35,61974112
5,57801;;;-34,09376908
5,57851;;;-32,26260263
5,57901;;;-30,12624178
5,57951;;;-26,15871448
5,58001;;;-21,88599277
5,58051;;;-20,36002073
5,58101;;;-20,05482632
5,58151;;;-17,61327106
5,58201;;;-13,95093817
5,58251;;;-12,42496613
5,58301;;;-10,28860528
5,58351;;;-4,184717123
5,58401;;;3,750337477
5,58451;;;9,854225631
5,58501;;;13,82175293
5,58551;;;19,01005786
5,58601;;;25,72433483
5,58651;;;30,91263976
5,58701;;;33,96458384
5,58751;;;35,18536147
5,58801;;;34,88016706
5,58851;;;32,13341739
5,58901;;;28,4710845
5,58951;;;25,41914042
5,59001;;;22,36719635
5,59051;;;19,31525227
5,59101;;;17,78928023
5,59151;;;17,17889142
5,59201;;;15,34772497
5,59251;;;11,07500326
5,59301;;;7,107475961
5,59351;;;4,055531884
5,59401;;;-1,437967454
5,59451;;;-9,98341087
5,59501;;;-17,30807665
5,59551;;;-22,19118718
5,59600;;;-27,98988092
5,59650;;;-34,39896349
5,59700;;;-38,06129638
5,59750;;;-37,75610197
5,59800;;;-36,53532434
5,59850;;;-35,92493552
5,59900;;;-32,56779704
5,59950;;;-26,76910329
5,60000;;;-24,02235362
5,60050;;;-25,24313125
5,60100;;;-24,93793685
5,60150;;;-21,58079836
5,60200;;;-18,52885429
5,60250;;;-18,22365988
5,60300;;;-16,08729902
5,60350;;;-9,373022054
5,60400;;;-1,743161862
5,60450;;;3,445143069
5,60500;;;8,023059185
5,60550;;;14,43214175
5,60600;;;20,5360299
5,60650;;;24,5035572
5,60700;;;27,86069569
5,60750;;;31,21783417
5,60800;;;31,21783417
5,60850;;;27,55550128
5,60900;;;24,19836279
5,60950;;;22,06200194
5,61000;;;19,31525227
5,61050;;;15,34772497
5,61100;;;13,51655852
5,61150;;;14,73733615
5,61200;;;13,82175293
5,61250;;;8,938642408
5,61300;;;4,360726292
5,61350;;;1,308782215
5,61400;;;-3,574328308
5,61450;;;-11,50938291
5,61500;;;-18,83404869
5,61550;;;-22,49638159
5,61600;;;-26,46390889
5,61650;;;-32,87299145
5,61700;;;-38,06129638
5,61750;;;-38,06129638
5,61800;;;-36,23012993
5,61850;;;-35,31454671
5,61900;;;-32,87299145
5,61950;;;-27,0742977
5,62000;;;-22,19118718
5,62050;;;-21,27560395
5,62100;;;-21,58079836
5,62150;;;-18,83404869
5,62200;;;-15,47691021
5,62250;;;-13,95093817
5,62300;;;-11,2041885
5,62350;;;-3,879522716
5,62400;;;4,6659207
5,62450;;;9,854225631
5,62500;;;12,6009753
5,62550;;;17,78928023
5,62600;;;24,80875161
5,62650;;;30,30225095
5,62700;;;33,35419502
5,62750;;;35,79575029
5,62800;;;36,4061391
5,62850;;;33,04900062
5,62900;;;27,86069569
5,62950;;;25,41914042
5,63000;;;24,80875161
5,63050;;;22,36719635
5,63100;;;18,09447464
5,63150;;;17,48408582
5,63200;;;19,01005786
5,63250;;;16,26330819
5,63300;;;8,023059185
5,63350;;;2,224365438
5,63400;;;4,971115108
5,63450;;;9,549031223
5,63500;;;4,055531884
5,63550;;;-11,81457732
5,63600;;;-27,68468652
5,63650;;;-34,09376908
5,63700;;;-33,17818586
5,63750;;;-31,65221382
5,63800;;;-32,56779704
5,63850;;;-31,95740822
5,63900;;;-27,98988092
5,63950;;;-23,1067704
5,64000;;;-20,97040955
5,64050;;;-20,66521514
5,64100;;;-19,1392431
5,64150;;;-16,08729902
5,64200;;;-13,64574376
5,64250;;;-11,81457732
5,64300;;;-8,152244424
5,64350;;;-2,353550677
5,64400;;;4,055531884
5,64450;;;9,854225631
5,64500;;;15,95811378
5,64550;;;22,67239075
5,64600;;;28,16589009
5,64650;;;33,04900062
5,64700;;;37,62691673
5,64750;;;40,3736664
5,64800;;;39,76327759
5,64850;;;36,4061391
5,64900;;;33,65938943
5,64950;;;31,52302858
5,65000;;;28,16589009
5,65050;;;23,89316839
5,65100;;;22,67239075
5,65150;;;23,28277957
5,65200;;;21,45161312
5,65249;;;16,87369701
5,65299;;;12,90616971
5,65349;;;10,15942004
5,65399;;;4,360726292
5,65449;;;-4,184717123
5,65499;;;-10,59379969
5,65549;;;-13,34054935
5,65599;;;-17,61327106
5,65649;;;-25,54832566
5,65699;;;-31,041825
5,65749;;;-30,43143619
5,65799;;;-27,68468652
5,65849;;;-26,76910329
5,65899;;;-24,63274244
5,65949;;;-19,74963192
5,65999;;;-15,78210462
5,66049;;;-15,78210462
5,66099;;;-16,39249343
5,66149;;;-13,64574376
5,66199;;;-9,678216462
5,66249;;;-8,152244424
5,66299;;;-5,710689162
5,66349;;;-0,2171898234
5,66399;;;6,191892738
5,66449;;;11,07500326
5,66499;;;15,04253056
5,66549;;;20,5360299
5,66599;;;26,02952924
5,66649;;;29,69186213
5,66699;;;32,4386118
5,66749;;;34,88016706
5,66799;;;35,18536147
5,66849;;;31,82822299
5,66899;;;27,86069569
5,66949;;;25,41914042
5,66999;;;23,58797398
5,67049;;;21,45161312
5,67099;;;20,23083549
5,67149;;;19,62044668
5,67199;;;17,17889142
5,67249;;;12,90616971
5,67299;;;9,549031223
5,67349;;;6,497087146
5,67399;;;1,308782215
5,67449;;;-5,710689162
5,67499;;;-11,50938291
5,67549;;;-15,78210462
5,67599;;;-21,58079836
5,67649;;;-28,29507533
5,67699;;;-31,65221382
5,67749;;;-31,34701941
5,67799;;;-30,12624178
5,67849;;;-29,21065856
5,67899;;;-25,85352007
5,67949;;;-20,97040955
5,67999;;;-18,52885429
5,68049;;;-19,44443751
5,68099;;;-19,44443751
5,68149;;;-17,00288225
5,68199;;;-15,47691021
5,68249;;;-14,86652139
5,68299;;;-11,50938291
5,68349;;;-4,489911531
5,68399;;;1,613976623
5,68449;;;5,581503923
5,68499;;;10,46461445
5,68549;;;16,87369701
5,68599;;;22,06200194
5,68649;;;25,11394602
5,68699;;;28,16589009
5,68749;;;31,21783417
5,68799;;;31,82822299
5,68849;;;29,08147332
5,68899;;;24,80875161
5,68949;;;20,84122431
5,68999;;;17,78928023
5,69049;;;16,5685026
5,69099;;;16,5685026
5,69149;;;15,65291938
5,69199;;;13,21136412
5,69249;;;10,76980885
5,69299;;;8,023059185
5,69349;;;3,139948661
5,69399;;;-3,574328308
5,69449;;;-8,152244424
5,69499;;;-11,50938291
5,69549;;;-18,52885429
5,69599;;;-27,37949211
5,69649;;;-28,60026974
5,69699;;;-20,66521514
5,69749;;;-16,69768784
5,69799;;;-24,93793685
5,69849;;;-34,70415789
5,69899;;;-32,56779704
5,69949;;;-23,41196481
5,69999;;;-20,97040955
5,70049;;;-24,93793685
5,70099;;;-24,63274244
5,70149;;;-17,91846547
5,70199;;;-14,25613258
5,70249;;;-15,1717158
5,70299;;;-13,03535495
5,70349;;;-5,405494754
5,70399;;;1,003587807
5,70449;;;4,055531884
5,70499;;;7,412670369
5,70549;;;12,90616971
5,70599;;;17,78928023
5,70649;;;20,5360299
5,70699;;;23,89316839
5,70749;;;26,94511246
5,70799;;;25,72433483
5,70848;;;22,36719635
5,70898;;;20,5360299
5,70948;;;19,92564108
5,70998;;;17,17889142
5,71048;;;13,51655852
5,71098;;;13,51655852
5,71148;;;15,34772497
5,71198;;;12,90616971
5,71248;;;8,023059185
5,71298;;;5,581503923
5,71348;;;4,6659207
5,71398;;;-0,2171898234
5,71448;;;-8,762633239
5,71498;;;-14,86652139
5,71548;;;-17,30807665
5,71598;;;-21,88599277
5,71648;;;-29,51585296
5,71698;;;-33,48338026
5,71748;;;-32,26260263
5,71798;;;-30,73663059
5,71848;;;-31,041825
5,71898;;;-28,60026974
5,71948;;;-22,80157599
5,71998;;;-19,1392431
5,72048;;;-20,05482632
5,72098;;;-20,05482632
5,72148;;;-17,00288225
5,72198;;;-14,25613258
5,72248;;;-13,34054935
5,72298;;;-9,98341087
5,72348;;;-2,963939493
5,72398;;;4,055531884
5,72448;;;8,328253592
5,72498;;;12,29578089
5,72548;;;18,39966905
5,72598;;;23,28277957
5,72648;;;26,33472365
5,72698;;;28,77627891
5,72748;;;31,82822299
5,72798;;;31,82822299
5,72848;;;28,16589009
5,72898;;;24,19836279
5,72948;;;22,36719635
5,72998;;;20,5360299
5,73048;;;17,78928023
5,73098;;;16,5685026
5,73148;;;15,95811378
5,73198;;;12,90616971
5,73248;;;8,633448
5,73298;;;5,581503923
5,73348;;;3,139948661
5,73398;;;-2,353550677
5,73448;;;-10,89899409
5,73498;;;-16,69768784
5,73548;;;-20,05482632
5,73598;;;-25,54832566
5,73648;;;-32,87299145
5,73698;;;-35,92493552
5,73748;;;-34,39896349
5,73798;;;-32,87299145
5,73848;;;-32,87299145
5,73898;;;-30,43143619
5,73948;;;-24,93793685
5,73998;;;-21,88599277
5,74048;;;-23,1067704
5,74098;;;-22,80157599
5,74148;;;-18,22365988
5,74198;;;-13,64574376
5,74248;;;-12,42496613
5,74298;;;-9,98341087
5,74348;;;-3,2691339
5,74398;;;4,055531884
5,74448;;;8,938642408
5,74498;;;12,90616971
5,74548;;;18,09447464
5,74598;;;24,19836279
5,74648;;;29,08147332
5,74698;;;33,35419502
5,74748;;;36,10094469
5,74798;;;35,18536147
5,74848;;;31,52302858
5,74898;;;28,4710845
5,74948;;;26,63991805
5,74998;;;23,89316839
5,75048;;;20,84122431
5,75098;;;19,92564108
5,75148;;;20,5360299
5,75198;;;18,39966905
5,75248;;;14,12694734
5,75298;;;10,15942004
5,75348;;;7,412670369
5,75398;;;2,224365438
5,75448;;;-4,795105939
5,75498;;;-10,28860528
5,75548;;;-13,03535495
5,75598;;;-17,61327106
5,75648;;;-24,93793685
5,75698;;;-30,43143619
5,75748;;;-31,041825
5,75798;;;-29,21065856
5,75848;;;-27,98988092
5,75898;;;-26,15871448
5,75948;;;-21,27560395
5,75998;;;-17,00288225
5,76048;;;-16,69768784
5,76098;;;-18,22365988
5,76148;;;-17,30807665
5,76198;;;-12,73016054
5,76248;;;-9,373022054
5,76298;;;-9,067827647
5,76348;;;-6,626272385
5,76398;;;4,360726292
5,76448;;;21,14641872
5,76497;;;31,21783417
5,76547;;;28,16589009
5,76597;;;20,23083549
5,76647;;;20,5360299
5,76697;;;27,86069569
5,76747;;;32,13341739
5,76797;;;29,38666772
5,76847;;;25,41914042
5,76897;;;24,80875161
5,76947;;;23,28277957
5,76997;;;18,70486345
5,77047;;;15,34772497
5,77097;;;15,95811378
5,77147;;;16,26330819
5,77197;;;11,68539208
5,77247;;;6,497087146
5,77297;;;4,360726292
5,77347;;;2,224365438
5,77397;;;-4,184717123
5,77447;;;-12,73016054
5,77497;;;-17,91846547
5,77547;;;-21,58079836
5,77597;;;-27,37949211
5,77647;;;-34,39896349
5,77697;;;-37,75610197
5,77747;;;-37,75610197
5,77797;;;-36,84051875
5,77847;;;-35,0093523
5,77897;;;-31,041825
5,77947;;;-27,37949211
5,77997;;;-26,46390889
5,78047;;;-27,0742977
5,78097;;;-25,24313125
5,78147;;;-21,88599277
5,78197;;;-19,74963192
5,78247;;;-18,52885429
5,78297;;;-14,86652139
5,78347;;;-8,762633239
5,78397;;;-3,2691339
5,78447;;;1,308782215
5,78497;;;6,497087146
5,78547;;;12,29578089
5,78597;;;17,17889142
5,78647;;;21,45161312
5,78697;;;26,02952924
5,78747;;;28,16589009
5,78797;;;26,94511246
5,78847;;;24,80875161
5,78897;;;23,28277957
5,78947;;;21,45161312
5,78997;;;17,78928023
5,79047;;;15,65291938
5,79097;;;16,26330819
5,79147;;;16,87369701
5,79197;;;13,82175293
5,79247;;;10,15942004
5,79297;;;9,243836815
5,79347;;;7,717864777
5,79397;;;1,919171031
5,79447;;;-5,100300347
5,79497;;;-9,98341087
5,79547;;;-13,34054935
5,79597;;;-19,44443751
5,79647;;;-26,46390889
5,79697;;;-29,21065856
5,79747;;;-27,98988092
5,79797;;;-26,76910329
5,79847;;;-25,54832566
5,79897;;;-22,19118718
5,79947;;;-16,69768784
5,79997;;;-14,25613258
5,80047;;;-14,86652139
5,80097;;;-14,56132699
5,80147;;;-12,11977172
5,80197;;;-9,678216462
5,80247;;;-7,236661201
5,80297;;;-3,2691339
5,80347;;;1,003587807
5,80397;;;4,6659207
5,80447;;;8,633448
5,80497;;;14,43214175
5,80547;;;20,5360299
5,80597;;;24,5035572
5,80647;;;27,55550128
5,80697;;;31,82822299
5,80747;;;34,26977825
5,80797;;;32,13341739
5,80847;;;28,16589009
5,80897;;;25,41914042
5,80947;;;23,58797398
5,80997;;;20,5360299
5,81047;;;18,39966905
5,81097;;;18,39966905
5,81147;;;18,39966905
5,81197;;;15,04253056
5,81247;;;11,07500326
5,81297;;;9,549031223
5,81347;;;6,802281554
5,81397;;;0,08800458433
5,81447;;;-6,931466793
5,81497;;;-10,89899409
5,81547;;;-14,25613258
5,81597;;;-21,27560395
5,81647;;;-28,29507533
5,81697;;;-30,12624178
5,81747;;;-28,60026974
5,81797;;;-27,68468652
5,81847;;;-26,46390889
5,81897;;;-22,49638159
5,81947;;;-18,52885429
5,81997;;;-17,61327106
5,82047;;;-17,61327106
5,82096;;;-15,78210462
5,82146;;;-13,95093817
5,82196;;;-12,73016054
5,82246;;;-9,373022054
5,82296;;;-3,2691339
5,82346;;;0,393198992
5,82396;;;2,224365438
5,82446;;;11,07500326
5,82496;;;27,55550128
5,82546;;;38,23730555
5,82596;;;33,96458384
5,82646;;;26,02952924
5,82696;;;27,55550128
5,82746;;;34,26977825
5,82796;;;33,35419502
5,82846;;;26,02952924
5,82896;;;21,75680753
5,82946;;;22,36719635
5,82996;;;20,84122431
5,83046;;;17,17889142
5,83096;;;15,95811378
5,83146;;;16,87369701
5,83196;;;14,43214175
5,83246;;;9,549031223
5,83296;;;7,107475961
5,83346;;;5,581503923
5,83396;;;0,08800458433
5,83446;;;-8,152244424
5,83496;;;-13,34054935
5,83546;;;-16,39249343
5,83596;;;-22,19118718
5,83646;;;-28,60026974
5,83696;;;-30,73663059
5,83746;;;-29,51585296
5,83796;;;-28,90546415
5,83846;;;-27,98988092
5,83896;;;-23,41196481
5,83946;;;-18,22365988
5,83996;;;-17,00288225
5,84046;;;-17,61327106
5,84096;;;-15,1717158
5,84146;;;-11,50938291
5,84196;;;-10,28860528
5,84246;;;-9,678216462
5,84296;;;-5,100300347
5,84346;;;1,919171031
5,84396;;;7,107475961
5,84446;;;10,76980885
5,84496;;;16,87369701
5,84546;;;23,28277957
5,84596;;;27,55550128
5,84646;;;30,60744535
5,84696;;;35,49055588
5,84746;;;38,54249995
5,84796;;;36,71133351
5,84846;;;32,74380621
5,84896;;;30,91263976
5,84946;;;30,30225095
5,84996;;;27,25030687
5,85046;;;23,89316839
5,85096;;;24,5035572
5,85146;;;25,72433483
5,85196;;;22,67239075
5,85246;;;16,87369701
5,85296;;;13,21136412
5,85346;;;10,76980885
5,85396;;;4,6659207
5,85446;;;-2,658745085
5,85496;;;-7,541855608
5,85546;;;-10,28860528
5,85596;;;-15,47691021
5,85646;;;-22,49638159
5,85696;;;-26,15871448
5,85746;;;-25,85352007
5,85796;;;-25,24313125
5,85846;;;-24,32754803
5,85896;;;-20,97040955
5,85946;;;-17,00288225
5,85996;;;-16,39249343
5,86046;;;-17,30807665
5,86096;;;-16,39249343
5,86146;;;-13,03535495
5,86196;;;-10,89899409
5,86246;;;-10,28860528
5,86296;;;-7,541855608
5,86346;;;-2,04835627
5,86396;;;2,834754254
5,86446;;;6,802281554
5,86496;;;11,38019767
5,86546;;;16,87369701
5,86596;;;21,75680753
5,86646;;;26,33472365
5,86696;;;30,30225095
5,86746;;;31,52302858
5,86796;;;28,77627891
5,86846;;;25,11394602
5,86896;;;22,97758516
5,86946;;;21,14641872
5,86996;;;18,09447464
5,87046;;;15,95811378
5,87096;;;15,34772497
5,87146;;;14,12694734
5,87196;;;10,46461445
5,87246;;;6,191892738
5,87296;;;4,360726292
5,87346;;;1,613976623
5,87396;;;-3,879522716
5,87446;;;-10,89899409
5,87496;;;-15,78210462
5,87546;;;-20,36002073
5,87596;;;-26,46390889
5,87646;;;-32,26260263
5,87696;;;-34,39896349
5,87745;;;-34,39896349
5,87795;;;-34,09376908
5,87845;;;-33,17818586
5,87895;;;-30,12624178
5,87945;;;-26,76910329
5,87995;;;-24,63274244
5,88045;;;-23,71715922
5,88095;;;-22,49638159
5,88145;;;-20,66521514
5,88195;;;-18,52885429
5,88245;;;-14,86652139
5,88295;;;-10,89899409
5,88345;;;-7,236661201
5,88395;;;-2,963939493
5,88445;;;2,529559846
5,88495;;;7,717864777
5,88545;;;11,68539208
5,88595;;;16,5685026
5,88645;;;22,97758516
5,88695;;;26,02952924
5,88745;;;23,89316839
5,88795;;;23,58797398
5,88845;;;31,21783417
5,88895;;;37,01652792
5,88945;;;29,08147332
5,88995;;;11,38019767
5,89045;;;2,224365438
5,89095;;;5,886698331
5,89145;;;8,938642408
5,89195;;;2,834754254
5,89245;;;-3,879522716
5,89295;;;-3,879522716
5,89345;;;-3,879522716
5,89395;;;-11,50938291
5,89445;;;-20,66521514
5,89495;;;-24,02235362
5,89545;;;-25,54832566
5,89595;;;-32,87299145
5,89645;;;-42,02882368
5,89695;;;-43,85999012
5,89745;;;-40,50285164
5,89795;;;-39,58726842
5,89845;;;-41,11324046
5,89895;;;-38,9768796
5,89945;;;-32,87299145
5,89995;;;-28,29507533
5,90045;;;-27,37949211
5,90095;;;-26,46390889
5,90145;;;-24,32754803
5,90195;;;-22,80157599
5,90245;;;-20,05482632
5,90295;;;-14,56132699
5,90345;;;-7,847050016
5,90395;;;-3,2691339
5,90445;;;0,08800458433
5,90495;;;5,581503923
5,90545;;;12,6009753
5,90595;;;17,48408582
5,90645;;;21,14641872
5,90695;;;26,02952924
5,90745;;;29,69186213
5,90795;;;27,86069569
5,90845;;;22,97758516
5,90895;;;19,92564108
5,90945;;;18,70486345
5,90995;;;16,5685026
5,91045;;;14,73733615
5,91095;;;14,73733615
5,91145;;;14,73733615
5,91195;;;11,38019767
5,91245;;;7,107475961
5,91295;;;4,971115108
5,91345;;;2,834754254
5,91395;;;-2,04835627
5,91445;;;-8,457438831
5,91495;;;-12,42496613
5,91545;;;-15,78210462
5,91595;;;-22,49638159
5,91645;;;-29,21065856
5,91695;;;-31,041825
5,91745;;;-29,82104737
5,91795;;;-29,21065856
5,91845;;;-27,98988092
5,91895;;;-23,41196481
5,91945;;;-18,22365988
5,91995;;;-17,30807665
5,92045;;;-18,22365988
5,92095;;;-16,08729902
5,92145;;;-11,81457732
5,92195;;;-9,678216462
5,92245;;;-8,762633239
5,92295;;;-4,489911531
5,92345;;;1,613976623
5,92395;;;6,497087146
5,92445;;;10,46461445
5,92495;;;15,34772497
5,92545;;;21,14641872
5,92595;;;25,41914042
5,92645;;;29,69186213
5,92695;;;35,18536147
5,92745;;;37,93211114
5,92795;;;35,79575029
5,92845;;;31,52302858
5,92895;;;29,38666772
5,92945;;;28,16589009
5,92995;;;24,5035572
5,93045;;;21,45161312
5,93095;;;22,36719635
5,93145;;;23,58797398
5,93195;;;20,5360299
5,93245;;;14,73733615
5,93295;;;11,38019767
5,93344;;;8,633448
5,93394;;;3,445143069
5,93444;;;-2,658745085
5,93494;;;-6,01588357
5,93544;;;-9,067827647
5,93594;;;-15,47691021
5,93644;;;-23,1067704
5,93694;;;-25,85352007
5,93744;;;-24,63274244
5,93794;;;-23,41196481
5,93844;;;-22,19118718
5,93894;;;-18,83404869
5,93944;;;-14,56132699
5,93994;;;-13,34054935
5,94044;;;-14,25613258
5,94094;;;-13,03535495
5,94144;;;-9,98341087
5,94194;;;-8,152244424
5,94244;;;-7,541855608
5,94294;;;-3,879522716
5,94344;;;1,613976623
5,94394;;;6,802281554
5,94444;;;11,07500326
5,94494;;;16,5685026
5,94544;;;23,58797398
5,94594;;;28,4710845
5,94644;;;31,21783417
5,94694;;;33,96458384
5,94744;;;36,71133351
5,94794;;;35,79575029
5,94844;;;31,21783417
5,94894;;;26,94511246
5,94944;;;25,72433483
